text,label,source
"'The reality is if the oil companies do all leave for states with stable tax structures.'

Jesse, how's that working out in the Dakota's? Unless you just fell off the carrot wagon, the Dakota model was used by are august body to push the last tax structure. Never mind that the landowner's there were paid 10x, in cases, than we are for THEIR oil. THEIR oil, get it? So now the model is rapidly collapsing but none of the wizards in Juneau are warning us plebes of those dangers. 

""Educate yourself and stop being ignorant to the fact even your world is touched by this."" 

 I've been educated more than once and I suggest that if you can't hack it then leave. This is the best thing that's happened to Alaska since the crash of the 80's. We will end smarter, leaner and all the chaff will fall out as it should. Painful? Absolutely, as it must.",0,google
"Haitians, El Salvadorans, ""Dreamers"", Hondurans, Gay Chechyans etc. bring them all, there are over 60 million left to come worldwide, and fortunately for them, Canada's borders are open!",0,google
"Yours may, but I don't recall this as part of the party platform.",0,google
"Your hero, Trump, said that Mexicans in general are rapists and drug dealers. The man is racist, as are many of his supporters -- and he has not done or said anything to repudiate the racism of those supporters.

No, utilitas, you support a narcissist whose attention span would shame a three-year-old, a racist and sexist who boasted of grabbing women by the genitals, who actually made money out of each one of his four (or is it six) bankruptcies, a man who has no regard for the truth and enriches himself through his office.",1,google
"You wish I were, your excuse. But I'm not. I AM A CATHOLIC WOMAN, 18 years of Catholic schools all over the world. I think the nuns and priets taught me something very important, which is not taught in public schools, and that is to THINK FOR MYSELF, not to follow the crowd.",0,google
This resolution ensures that a two-state solution will not ensue as it lets Palestinians think that they can bypass Israel talks.,0,google
And your example completely backfired.  Deflection much?,0,google
What city do you have if 25% + of the homes are foreign owned and empty.  Therein lies the rub.,0,google
Clinton fatigue took 25 years to fully develop and cost them. I think Trump will accomplish this in far far less time.,0,google
Look it up for yourself,0,google
Common sense went out the window when Kelley and the NRA created the guns on campus bill.  Governor Walker needs to VETO this bill.  Flood his mailbox with your anti-guns on campus protest.  Let the university system manage their own gun-free safety measures.,0,google
"Using the FA term loosely (meaning guys he didn't draft), what about Sanders, Leary, Jamaal Charles, Manning, and Welker?  This is just off the top of my head, so I'm sure I'm forgetting some.

And speaking of Charles, he's playing for chump change.  I would guess there are about 31 teams kicking themselves right now, because anybody can use that skillset.  And this group is led by the Chiefs, which makes me smile!",0,google
You mean a realist?,0,google
"""But there's also some onus on banks, credit card companies and other lenders to make sure they're lending to actual customers and not thieves."" 

Isn't the above the most telling part of this article? ""Some onus"" on the banks who are lending money? Why is the full onus not on banks and lenders to undertake due diligence on who they are actually lending to rather than expecting law abiding consumers to pick up the pieces after they have been defrauded?

Seems to me as though the banks either wrote the laws on this or simply don't care about who they lend to.",0,google
"Just cause the rotten hab organization can't get it done yet keep squeezing their gullible fans, don't blame Columbus for being more successful.",0,google
"Marie Collins, using facts and his own words has shredded Muller's weak and excuse ridden rebuttal .  Muller's attempt at deflecting criticism, by calling them misunderstandings was evidence that the only misunderstanding was his.  Muller lacked the understanding that Marie Collins would not allow him to get away with worn out excuses and deception.  

She challenged him to answer a final question
If all necessary means have been in place to address cases of  negligent bishops in respect of protection of children from abuse, why then has no bishop been officially, transparently sanctioned or removed for this negligence?
If it is not lack of laws, then is it lack of will? I am sure many survivors, myself included, would be interested, in the answer to this question

Marie Collins set a good example for all Catholics.  If your bishop displays duplicitous behavior, like being deceptive or treating victims horribly.  Call him out.  Have we not had enough of this behavior from ""shepherds"" ?",0,google
